open_time,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,sma_7d,sma_30d,sma_50d,sma_100d,return,volatility_20,volatility_50,volatility_100,volatility_14d,rsi_14,rsi_14d,MACD,Signal,MACD_Hist,volume_rel20,volume_rel20d,will_up,portfolio,pred,portfolio_random,portfolio_bh
2024-07-15 11:00:00,62535.96,62603.53,62290.0,62454.0,858.23855,53597320.4266622,72672.0,369.22982,23061807.9955974,58412.32047619048,61161.97525000001,64176.332925,64592.89755833334,-0.0013106059297722,0.0064363681076081,0.0054577610720145,0.0051257391834757,0.0061428588334274,68.86542183034518,49.87029662424666,-1461.775412045179,-1982.471131991688,520.6957199465087,0.7032750221201896,0.7199947103696899,True,1000000.0,,1000000.0,966609.0091785602
2024-07-15 12:00:00,62454.0,62809.99,62444.67,62616.0,976.56222,61170679.2627339,89616.0,435.37889,27272440.0336955,58444.84958333332,61156.79190277778,64171.018575,64590.7632375,0.0025939091171101,0.0064269872388671,0.0054051092403547,0.0051274935794881,0.0061415043365633,80.58712781535466,49.83408129816789,-1443.8008252695654,-1977.5064287039263,533.7056034343611,0.7843627593115873,0.8199042747161187,True,1000000.0,,1000000.0,969116.3051001494
2024-07-15 13:00:00,62616.0,62981.0,62482.59,62908.01,1654.66589,103899504.4442078,117686.0,794.69765,49903729.5876605,58478.61148809524,61152.062097222224,64165.828466666666,64588.766579166666,0.004663504535582,0.0063883648034137,0.0054247446851056,0.0051402727367969,0.0061443430027368,84.06991914025167,50.138770135500565,-1424.889378828775,-1972.4131840046164,547.5238051758413,1.2677919655751964,1.3885166811736325,True,1000000.0,,1000000.0,973635.7833844904
2024-07-15 14:00:00,62908.01,63236.28,62731.48,63218.06,1666.73384,104962436.8988962,118230.0,821.24742,51728886.3845441,58520.47351190476,61147.892013888886,64160.77091666666,64586.776608333326,0.0049286251464637,0.0063916294209261,0.0054352297906564,0.0051525052960353,0.0061489737646264,83.51616772869897,50.24373224417689,-1404.9838358941051,-1967.183420427561,562.1995845334559,1.2087667637305457,1.402297890204578,False,1000000.0,,1000000.0,978434.4691899761
2024-07-15 15:00:00,63218.06,63328.0,62864.32,63026.0,2268.0699,143065680.7931842,155613.0,930.96149,58729754.7019177,58563.71446428571,61143.32254166666,64155.919258333335,64584.660775,-0.0030380558973178,0.0064447674408946,0.0054429283239098,0.0051454253259051,0.0061455201377093,77.20554487584567,49.93344498471538,-1385.9627336236226,-1961.826547738124,575.8638141145011,1.529792443743314,1.9099754868447123,True,1000000.0,,1000000.0,975461.9305807144
2024-07-15 16:00:00,63026.0,63606.96,62852.0,63411.77,2473.08305,156613550.0109198,152464.0,1310.70722,83023632.7761741,58608.9511904762,61139.47222222222,64151.421883333336,64582.689229166666,0.006120807285882,0.0064940538053109,0.0054780343940035,0.0051737753264279,0.0061545296718531,70.20791041986347,50.181230687999886,-1365.667794395944,-1956.331997016076,590.6642026201321,1.5750479856678274,2.0800768302570503,False,1000000.0,,1000000.0,981432.5450725133
2024-07-15 17:00:00,63411.77,63730.0,63079.65,63081.97,2106.78746,133656696.5521169,135548.0,947.2593,60103147.1650799,58649.39517857143,61135.072166666665,64146.67507500001,64580.52034166666,-0.0052009272095699,0.0053278632504818,0.005558629514669,0.005183914647362,0.0061407936298273,58.80727467497691,49.6172661104865,-1346.7745487210632,-1950.7139560179653,603.9394072969021,1.3653720628742776,1.768728883801584,True,1000000.0,,1000000.0,976328.1858444881
2024-07-15 18:00:00,63081.97,63614.83,62993.33,63499.0,1536.35808,97380518.1136245,101147.0,750.5373,47571226.597663,58692.36351190476,61131.39690277777,64142.25744166668,64578.516891666666,0.00661092226511,0.0050730162272128,0.0055593449740596,0.0050196652900564,0.006151268001399,65.63159375439596,49.90656851957482,-1326.4907426138816,-1944.960746677836,618.4700040639541,0.9889662532382154,1.2911826994117588,False,1000000.0,,1000000.0,982782.6155863419
2024-07-15 19:00:00,63499.0,63820.15,63200.19,63342.0,2533.20337,160882715.3279177,140359.0,1273.57372,80895115.3067619,58733.22476190476,61127.490375,64137.622825,64576.46773333333,-0.0024724798815729,0.0051299023625112,0.0055893151720371,0.0049719028946611,0.0061419808399563,59.64221290040251,50.07153294314912,-1306.966497472073,-1939.0806153487504,632.1141178766779,1.554770225784215,2.12533810960824,True,1000000.0,,1000000.0,980352.705341345
2024-07-15 20:00:00,63342.0,63777.0,63251.65,63731.36,1023.74966,65062050.4184416,78363.0,506.80029,32210646.9960289,58777.69773809523,61124.27279166666,64133.46492500001,64574.52663333333,0.0061469483123361,0.0050996336807826,0.005613544235963,0.0049886075735541,0.006150814674707,63.75968868412828,50.27135195392823,-1286.1618893525374,-1933.0629312381864,646.9010418856492,0.630129913953665,0.8584497958511608,False,1000000.0,,1000000.0,986378.8827489372
2024-07-15 21:00:00,63731.36,63780.0,63495.71,63532.44,788.6113,50174315.7588926,47220.0,389.78845,24797218.233215,58818.70946428572,61120.66938888889,64129.310275,64572.54029583332,-0.003121226347594,0.0052218036615261,0.0056477139729069,0.00500266502028,0.0061515890396671,60.49300385576065,50.24873192640506,-1266.2789542995815,-1926.917456796356,660.6385024967747,0.5102402635826423,0.6608658758948741,True,1000000.0,,1000000.0,983300.170991391
2024-07-15 22:00:00,63532.44,64782.12,63508.0,64343.6,2882.0835,185082657.3693402,150834.0,1632.38961,104820443.5441108,58864.29946428572,61118.091055555546,64125.79660833333,64570.57679583333,0.0127676506679106,0.0044767568374212,0.0058539020513873,0.0051400636408886,0.0061891185168061,67.98290220355227,50.839029249595775,-1243.5509083135912,-1920.61914759375,677.0682392801589,1.8948236351641785,2.4051313496561626,True,1000000.0,,1000000.0,995854.6040763059
2024-07-15 23:00:00,64343.6,64900.0,64225.19,64724.14,1410.32482,91150217.5594125,98112.0,809.87087,52346603.061183,58911.97517857143,61116.00201388888,64122.643666666656,64568.83852083333,0.0059141857154403,0.0045799694060163,0.0058811817176318,0.0050796210444278,0.0061968845943102,74.78417044002158,51.114215945391294,-1219.6090706168543,-1914.1582252253,694.5491546084454,0.9281938399714678,1.1755373387742014,False,1000000.0,,1000000.0,1001744.2731503893
2024-07-16 00:00:00,64724.14,64955.49,64436.2,64611.44,1835.35302,118743341.709167,96675.0,1081.31479,69963885.8253287,58960.072738095245,61113.84851388889,64119.13510833333,64567.009958333336,-0.0017412359592572,0.0046162189605925,0.0056725593649942,0.0050846972687122,0.0061976768641499,74.58889762958626,51.028012406025816,-1196.3012862110554,-1907.5420322389932,711.240746027938,1.1845162439231194,1.526630870930465,True,1000000.0,,1000000.0,1000000.0
2024-07-16 01:00:00,64611.44,64860.0,64467.23,64848.08,932.36523,60322777.2509289,57854.0,441.76917,28586720.7465177,59009.40422619048,61112.004625,64115.6135,64565.05430416668,0.0036625093017583,0.0046287191996666,0.0056109652879391,0.005082784782272,0.006200723814815,77.36066413107096,51.16943238285112,-1172.321978558808,-1900.7658105460887,728.4438319872806,0.6053965323761492,0.7759626621267872,False,1000000.0,,1000000.0,1003662.5093017583
2024-07-16 02:00:00,64848.08,64848.08,64541.35,64819.91,883.67648,57157095.8296126,57986.0,472.89152,30591781.0599908,59054.392380952384,61110.16719444444,64112.0373,64563.187600000005,-0.0004343999082162,0.0046504621314438,0.0055151296852561,0.0050744179160192,0.0062005223781011,75.98209001676426,51.10814984905883,-1148.6636630684734,-1893.8339935186448,745.1703304501718,0.5773840030807813,0.735683860872598,False,1000000.0,[0.4298573],1000000.0,1003226.5183998375
2024-07-16 03:00:00,64819.91,64863.98,64599.59,64752.14,807.74601,52287495.0043431,52799.0,422.48029,27350996.4094442,59099.53392857142,61108.23127777777,64108.60289166667,64561.24763749999,-0.0010455120965148,0.0046651766505508,0.0055174288226948,0.0050781293268755,0.0061997670384245,72.9542416298853,50.98306417325843,-1125.470950638628,-1886.752306487493,761.2813558488649,0.5384157619358303,0.6722001290367893,False,1000000.0,[0.42698658],998954.4879034852,1002177.632939306
2024-07-16 04:00:00,64752.14,64993.95,64473.68,64487.01,1148.75348,74296099.3036373,65855.0,552.33368,35738415.5990946,59142.39708333334,61105.89931944445,64105.033725,64559.240375,-0.0040945364894503,0.0048288128020717,0.0054738845467502,0.0050899536305259,0.0062032992175325,65.97348975969601,50.88108909178869,-1103.4739142429462,-1879.5331507986032,776.059236555657,0.7700535595883246,0.9555399195948526,False,1000000.0,[0.44256055],994864.2323014642,998074.180052325
2024-07-16 05:00:00,64487.01,64550.0,63464.9,63654.92,3311.7972,211575419.5289868,151644.0,1512.64086,96592872.853914,59180.27464285715,61102.27559722222,64100.97565,64556.847525,-0.0129032188032908,0.0056833032072371,0.0058489811653825,0.0052573617618595,0.0062436297446021,56.81818181818182,50.37986240373692,-1084.770293369627,-1872.208147504327,787.4378541346996,2.0746557340799328,2.7436493307363974,False,1000000.0,[0.47539225],982027.2814325104,985195.8105251949
2024-07-16 06:00:00,63654.92,63880.61,62794.0,62899.64,2579.1421,163328527.3622052,177614.0,1106.6492,70109879.9150496,59212.55827380952,61097.53619444444,64096.39765833333,64554.20400416667,-0.0118652258144381,0.006338783161549,0.0060576519693461,0.0053845875554761,0.006275855715871,44.85977368671449,50.0201092402796,-1069.0414793242671,-1864.805689733082,795.764210408815,1.5316796208880508,2.129895013663935,False,1000000.0,[0.5336299],982027.2814325104,973506.2397618749
2024-07-16 07:00:00,62899.64,63333.19,62721.79,62895.01,2873.61596,181014747.79068756,140211.0,1482.42164,93383645.2768967,59246.95214285714,61092.85384722223,64091.60736666667,64551.50858750001,-7.36093243141056e-05,0.0063281735258389,0.0060276026794155,0.0053208881295077,0.0062724575054636,47.99244913474301,50.15886249133216,-1053.4650503357989,-1857.3278958215865,803.8628454857876,1.6101989276733706,2.365072002722365,False,999926.390675686,[0.5668828],982027.2814325104,973434.5806253505
2024-07-16 08:00:00,62895.01,63091.39,62373.24,62820.67,2185.57004,137061639.810443,130260.0,1006.49511,63134020.7932075,59277.93505952381,61088.059625,64086.77125833334,64548.73387083333,-0.0011819697619891,0.0063146731165564,0.0059421521466607,0.0053247488615726,0.0062727183143377,42.13754685620099,50.090273863074216,-1038.29916266926,-1849.779243903132,811.4800812338719,1.184536543936897,1.7947115770072626,True,999926.390675686,[0.5432419],982027.2814325104,972284.0103857768
2024-07-16 09:00:00,62820.67,63259.12,62686.25,63187.54,1494.98117,94236675.3365935,105783.0,837.86265,52818204.5175908,59311.26559523809,61083.584027777775,64082.26473333333,64546.191183333336,0.005839956816761,0.0063639027294592,0.0059746193760056,0.0053460925748895,0.0062806986988203,48.2927314528252,50.32074894128922,-1021.8985220197646,-1842.149006835083,820.250484815318,0.8137722166978261,1.2258792608770763,True,999926.390675686,[0.5064153],987762.2783489575,977962.107020057
2024-07-16 10:00:00,63187.54,63660.0,63088.83,63443.54,1171.44908,74241480.3871249,68752.0,672.61967,42630108.0372335,59347.08154761904,61079.038513888896,64077.98619166667,64543.73926666667,0.0040514316588364,0.0063328422074734,0.00598719193505,0.0053501340836912,0.0062842641974843,46.72204708626408,50.43315919487496,-1004.6884428897538,-1834.430476291808,829.7420334020542,0.6463752033783626,0.960696558259082,True,999926.390675686,[0.49344835],991764.129714865,981924.2536615806
2024-07-16 11:00:00,63443.54,63872.2,63146.45,63746.11,1428.01869,90796242.2460538,81332.0,802.68075,51057332.2908199,59384.68928571429,61075.223625000006,64074.0794,64541.40139583333,0.0047691222778551,0.006363474965947,0.0060066295196,0.0053551200035707,0.0062887706393348,52.37733900918802,50.54301129434978,-986.504220593306,-1826.6154877600247,840.1112671667188,0.8066382419468274,1.1697131955597075,False,999926.390675686,[0.46763486],996493.9741202659,986607.1704948844
2024-07-16 12:00:00,63746.11,64265.33,63601.02,63743.31,1785.10099,114090052.7533298,101202.0,928.07253,59322873.7359935,59422.81607142857,61071.259513888894,64070.01430833333,64539.0711125,-4.392424886789925e-05,0.006229230639512,0.005955381451181,0.0053495253886429,0.0062886643172123,41.85612381394264,50.51402731240374,-968.4921981838344,-1818.7065173491844,850.2143191653502,1.028322849359867,1.4604857189154754,False,999926.390675686,[0.44660908],996493.9741202659,986563.8345159927
2024-07-16 13:00:00,63743.31,64100.0,63400.01,63419.99,1760.41084,112287162.0774099,111397.0,817.08425,52132330.8502149,59459.094166666655,61066.61715277778,64065.4316,64536.60030416666,-0.0050722185590926,0.0062233348014782,0.0060163405381545,0.0053308652220682,0.0062910019823272,32.02813431046411,50.47095721294901,-951.84350311046,-1810.7169964806249,858.8734933701649,1.0243191614178522,1.4387073138042954,True,999926.390675686,[0.43259087],991439.538890709,981559.767124831
2024-07-16 14:00:00,63419.99,63898.71,63063.83,63836.09,1780.20422,112999488.6545922,119653.0,879.26966,55835977.978821,59499.42803571428,61062.89086111111,64060.711675000006,64534.20765833333,0.0065610227942325,0.0062206749329316,0.0058996305849817,0.0053515625480451,0.0062794259816635,40.1397865051084,51.07153721608126,-933.793787391005,-1802.634754922195,868.84096753119,1.0285394833237462,1.4535415006509884,True,999926.390675686,[0.43138707],997944.3963044744,987999.8031308386
2024-07-16 15:00:00,63836.09,64960.86,63799.0,64878.24,3605.09775,232688985.3024994,195247.0,2100.49827,135571326.0374032,59543.48297619047,61060.34286111111,64056.13199999999,64532.26370000001,0.0163254046417944,0.0071352757569303,0.0062660209001419,0.0055629953876977,0.0063408957946308,50.31833015988276,51.72408842478466,-912.0284326754118,-1794.426401721764,882.3979690463523,2.020338793760888,2.931895581320376,False,999926.390675686,[0.4889533],997944.3963044744,1004129.2997029627
2024-07-16 16:00:00,64878.24,65200.0,64207.96,64500.0,3372.18128,217957806.9779851,189652.0,1617.98349,104648649.4475019,59584.01863095238,61057.43704166667,64051.41431666666,64529.94120000001,-0.0058299978544423,0.0072025564737211,0.0063335663069181,0.0056048337459486,0.0063492249890795,46.85579159041452,51.5112894188587,-891.8698830713474,-1786.1079084623132,894.2380253909657,1.773129900477371,2.73121716873288,True,999926.390675686,[0.44252917],997944.3963044744,998275.2280401117
2024-07-16 17:00:00,64500.0,64642.79,64111.56,64547.52,1173.38419,75561230.4249176,92240.0,520.83653,33544555.9452395,59625.831190476194,61054.61690277778,64046.717241666665,64527.75349583333,0.0007367441860464,0.0071484254641135,0.0063342975299848,0.0055605861335175,0.0063463792400912,47.98087246202908,51.40903146218796,-871.7183550586851,-1777.680354974722,905.961999916037,0.6107994951924535,0.9512858254458886,True,999926.390675686,[0.43387413],997944.3963044744,999010.7015104444
2024-07-16 18:00:00,64547.52,64922.32,64405.1,64795.44,1240.51718,80186975.6700701,86944.0,675.8814,43687891.2071695,59666.83083333333,61052.124444444446,64042.39219166667,64525.83909166666,0.0038408911759895,0.0066223036450039,0.0063412605043173,0.0055647563149688,0.0063477734184321,53.05386517961991,51.44660324628041,-850.8286527826276,-1769.1379429729518,918.3092901903242,0.6745664191876803,1.005019584956274,True,999926.390675686,[0.4464309],997944.3963044744,1002847.792898595
2024-07-16 19:00:00,64795.44,65178.83,64597.13,65165.43,2145.16352,139266822.5119698,119126.0,1181.95488,76750344.1991563,59710.30357142857,61050.18404166667,64038.98004166666,64524.21301666667,0.0057101240457662,0.0066134646065616,0.0063510607368584,0.0055545017091077,0.0063453268889187,66.4624988828898,51.89352994294285,-828.7545420489332,-1760.4708148538364,931.7162728049032,1.143644134566561,1.736008307960557,False,999926.390675686,[0.45080897],1003642.7825981502,1008574.1781950687
2024-07-16 20:00:00,65165.43,65182.99,64612.16,64651.82,1102.92271,71643634.988491,63328.0,484.47547,31477317.7020153,59750.31886904762,61047.59275,64034.80655,64522.2722375,-0.0078816329455664,0.0068543165022588,0.0064907357006838,0.0056205606254197,0.0063602673334497,70.15825828451514,51.541328742022905,-808.7958310650574,-1751.6996168465666,942.9037857815092,0.5997062518846872,0.8925591462606153,False,999926.390675686,[0.4390565],1003642.7825981502,1000624.966724159
2024-07-16 21:00:00,64651.82,64831.33,64479.14,64500.01,752.97687,48681396.5864309,49015.0,316.10216,20433203.1342404,59790.19982142857,61044.78026388889,64030.38572499999,64520.38420000001,-0.0023481164180683,0.0068194321782015,0.0064975662761479,0.0056309569451236,0.0063614817031436,67.86016326748626,51.48252024767867,-789.5855537172174,-1742.8322061264803,953.2466524092632,0.4114323092127264,0.608967735532454,True,999926.390675686,[0.43284854],1003642.7825981502,998275.382811465
2024-07-16 22:00:00,64500.01,64623.21,64115.0,64616.92,1095.61568,70537694.7001245,61743.0,495.96394,31933792.7363849,59829.96720238096,61041.80933333333,64026.24017499999,64518.474583333336,0.0018125578585181,0.0068346739534852,0.0064950054782558,0.0056300242788171,0.0063612085293368,69.80076325948399,51.47398467304665,-770.1168275592427,-1733.8670874300085,963.7502598707656,0.5952063708065846,0.8850819580613686,True,999926.390675686,[0.48343208],1005461.9432108934,1000084.814701545
2024-07-16 23:00:00,64616.92,65388.97,64616.91,65043.99,2064.48546,134269177.0808469,108471.0,1184.76608,77041807.0317743,59871.5980952381,61039.54144444445,64022.57980833334,64516.67608333333,0.0066092596180691,0.0069934677763739,0.0059804247912663,0.005491511505775,0.0063709173725283,70.1963224623097,51.689063861448126,-749.2387696321384,-1724.7921720585994,975.5534024264608,1.0845338435084406,1.662912228316172,True,999926.390675686,[0.49673957],1005461.9432108934,1006694.634881996
2024-07-17 00:00:00,65043.99,65603.12,64932.31,65505.41,1682.12259,109897842.3613623,76623.0,959.64099,62704857.2568331,59919.33047619047,61038.04345833333,64019.353141666674,64515.084175,0.0070939682513326,0.0070748310569395,0.0059238860218246,0.0055194006897915,0.0063819824682223,71.47141580737407,51.97147894873412,-726.8382778369705,-1715.5944403146214,988.7561624776508,0.8714586999431565,1.3527202848877846,True,999926.390675686,[0.46216306],1005461.9432108934,1013836.0946606359
2024-07-17 01:00:00,65505.41,66128.63,65440.3,65670.19,2126.40166,140002335.5186823,103638.0,1193.1254,78573421.5522576,59966.18345238095,61036.92947222222,64016.899875,64513.5146625,0.0025155174206221,0.0062997795242368,0.005914213197609,0.0055205877405247,0.0063687721449455,70.62852192707844,52.35031358162344,-704.0348461604153,-1706.2713104145828,1002.2364642541676,1.1365248082725323,1.7054120659394427,False,999926.390675686,[0.44717026],1005461.9432108934,1016386.4170184103
2024-07-17 02:00:00,65670.19,65895.0,65541.05,65612.86,1094.76663,71940188.1021056,50205.0,489.97308,32198019.5368792,60012.19720238094,61035.913972222224,64014.343925,64512.00835416666,-0.0008729988446812,0.0054930224266278,0.0058746905002597,0.00552097900799,0.0063645769979818,69.81223652390655,52.47118196497468,-681.6593900132357,-1696.8278825767825,1015.1684925635468,0.6093040439546836,0.8770827229572854,True,999926.390675686,[0.43223572],1005461.9432108934,1015499.1128506034
2024-07-17 03:00:00,65612.86,65792.87,65375.33,65701.66,974.48649,63919494.1789703,65675.0,512.93881,33653892.3979027,60056.96892857143,61035.191277777776,64012.386725,64510.44281666668,0.0013533932219995,0.0054721472198099,0.0058706931283052,0.0055208396183483,0.0063554821821659,75.4443366453671,52.749347523775015,-659.1644188180362,-1687.2641640167942,1028.099745198758,0.5726234475921985,0.7803682864392607,True,999926.390675686,[0.42953497],1006822.7285898135,1016873.482466882
2024-07-17 04:00:00,65701.66,65855.94,65546.32,65830.0,853.1448,56097450.9721482,57671.0,414.22838,27235811.2833394,60095.5555952381,61034.333111111104,64010.74731666667,64508.96281666667,0.0019533753028462,0.0054147881725332,0.0053732765135255,0.0055167218120306,0.0063552692621937,73.76027493571094,52.88410135411244,-636.4045324105682,-1677.5788217900088,1041.1742893794406,0.5217463446756679,0.6827598679809719,False,999926.390675686,[0.4345764],1006822.7285898135,1018859.818013652
2024-07-17 05:00:00,65830.0,65993.14,65600.0,65624.01,932.95522,61380476.3029189,60028.0,418.49747,27543275.5960076,60135.13297619048,61033.32254166668,64008.725933333335,64507.26365833334,-0.0031291204617955,0.0054820690604788,0.0054004037196192,0.0055343302566654,0.0063547913128501,61.09865971372694,52.62639843996544,-614.6267564234586,-1667.782028560824,1053.1552721373655,0.5805316820017069,0.746145394915851,False,999926.390675686,[0.43641686],1003672.2589883822,1015671.6829094042
2024-07-17 06:00:00,65624.01,65790.0,65454.17,65575.87,1094.28692,71809184.0721391,62769.0,458.98473,30118333.7729831,60172.8555952381,61032.54958333334,64006.72849166668,64505.50765000001,-0.0007335729712341,0.0054880005505086,0.0054011893655502,0.0055379519618792,0.0063540785127577,67.7557985628607,52.66288077741056,-593.2343879733744,-1657.878363670617,1064.643975697243,0.6825590090816829,0.8750849653734758,False,999926.390675686,[0.44011632],1002935.9921472109,1014926.6136151738
2024-07-17 07:00:00,65575.87,65575.87,65198.62,65258.0,1506.6382,98452885.2534499,79578.0,797.29261,52095776.6459617,60210.236607142855,61031.28013888889,64004.69849166668,64503.24072083334,-0.0048473622995774,0.0056216846194024,0.0054535878398196,0.0055603663834757,0.0063585580060423,60.7649137267499,52.55619356977207,-573.2275164506354,-1647.88158166859,1074.6540652179544,0.937463592229083,1.2031583742029723,False,999926.390675686,[0.5097458],1002935.9921472109,1010006.8966114979
2024-07-17 08:00:00,65258.0,65477.54,64807.49,65179.63,1707.68187,111266182.2424462,108871.0,895.76316,58371762.1265074,60248.47244047619,61029.87058333334,64002.21485833333,64500.412233333336,-0.0012009255570198,0.0056409454369025,0.0054605384068904,0.0055624845302399,0.0063495617589849,56.13637743057656,52.736866717717,-553.7015543457092,-1637.7969731218354,1084.0954187761265,1.0651228567048745,1.360825279939184,True,999926.390675686,[0.4953006],1001731.5406821861,1008793.9535165908
2024-07-17 09:00:00,65179.63,65500.0,65078.0,65331.98,821.75646,53680747.0754273,57351.0,462.47554,30208797.7993572,60289.19851190476,61029.32877777777,63999.71130833334,64497.55170416667,0.0023373866958129,0.0054523434377991,0.0054622871475254,0.0055491890795599,0.0063500287754008,52.85894280054522,52.76112774848176,-533.7937035136565,-1627.6218277798246,1093.828124266168,0.5280059189656812,0.6548478165031588,False,999926.390675686,[0.5477267],1001731.5406821861,1011151.8950823569
2024-07-17 10:00:00,65331.98,65355.9,65100.0,65120.02,501.31591,32693937.4652346,53236.0,214.15294,13967367.6791246,60327.67476190476,61028.25936111112,63996.81798333333,64494.55005416666,-0.0032443529187391,0.005414047985737,0.0054920403394175,0.0055639540952408,0.0063493003706669,58.965432722871896,52.76733056080043,-514.8636457063913,-1617.3659920003458,1102.5023462939546,0.335913673426941,0.399683130625482,False,999926.390675686,[0.5043996],1001731.5406821861,1007871.3614802578
2024-07-17 11:00:00,65120.02,65144.76,64560.0,64723.73,1577.93489,102275882.3944469,109135.0,696.52974,45137125.6749081,60364.76839285714,61026.740652777786,63993.76286666668,64491.34994166666,-0.0060855325290132,0.0042772351407362,0.0055389137708821,0.0056097745283132,0.0063586769238354,53.91718786113,52.52296758295039,-497.587710256812,-1607.045454841419,1109.457744584607,1.1343587362344547,1.2559553094496962,True,999926.390675686,[0.46673325],995635.4708060261,1001737.9275249089
