open_time,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,sma_7d,sma_30d,sma_50d,sma_100d,return,volatility_20,volatility_50,volatility_100,volatility_14d,rsi_14,rsi_14d,MACD,Signal,MACD_Hist,volume_rel20,volume_rel20d,will_up
2025-09-02 16:00:00,,111119.58,110469.7,110785.85,928.68032,102829851.5100689,129062,370.93655,41072525.0383183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2025-09-02 17:00:00,110785.85,111050.0,110628.85,110914.0,702.01172,77805018.7865919,103617,369.44664,40945554.1681269,0.0,0.0,0.0,0.0,0.0011567361716320335,0.0,0.0,0.0,0.0,0.0,0.0,0.4767712110769935,0.004394204710387037,0.47237700636660646,0.0,0.0,False
2025-09-02 18:00:00,110914.0,110945.3,110200.0,110646.47,506.68111,56009935.9812911,108336,219.93972,24314234.133906,0.0,0.0,0.0,0.0,-0.0024120489748814533,0.0,0.0,0.0,0.0,0.0,0.0,-0.046605385607108474,0.003924162403313346,-0.050529548010421824,0.0,0.0,True
2025-09-02 19:00:00,110646.47,110840.0,110441.42,110806.0,447.85722,49553774.9114634,89914,203.04884,22471626.668023,0.0,0.0,0.0,0.0,0.001441799272945632,0.0,0.0,0.0,0.0,0.0,0.0,0.028822088774177246,0.004153636379081677,0.024668452395095568,0.0,0.0,True
2025-09-02 20:00:00,110806.0,111419.18,110716.77,111418.49,585.42846,65097240.0441595,69674,344.19681,38269551.4065011,0.0,0.0,0.0,0.0,0.005527588758731605,0.0,0.0,0.0,0.0,0.0,0.0,2.3822043589752866,0.02607115455969186,2.356133204415595,0.0,0.0,False
2025-09-02 21:00:00,111418.49,111538.17,111129.57,111129.57,356.26128,39678516.6687952,36067,186.75022,20803327.2276017,0.0,0.0,0.0,0.0,-0.0025931064045114915,0.0,0.0,0.0,0.0,0.0,0.0,3.6368664183828514,0.05935037358110347,3.577516044801748,0.0,0.0,True
2025-09-02 22:00:00,111129.57,111260.0,110870.27,111259.99,374.87092,41634806.2130903,54699,150.0868,16670553.2100187,0.0,0.0,0.0,0.0,0.0011735850323184582,0.0,0.0,0.0,0.0,0.0,0.0,5.363994575716788,0.10824110355470426,5.255753472162084,0.0,0.0,False
2025-09-02 23:00:00,111259.99,111271.13,111017.79,111240.01,258.85129,28771018.4520923,34640,127.56644,14179614.5822129,0.0,0.0,0.0,0.0,-0.0001795793797932932,0.0,0.0,0.0,0.0,0.0,0.0,6.999229043140076,0.17175251313613626,6.82747653000394,0.0,0.0,True
2025-09-03 00:00:00,111240.01,111782.21,111240.01,111339.98,992.20281,110626442.6906513,118274,544.35994,60692797.8420802,0.0,0.0,0.0,0.0,0.0008986874416858637,0.0,0.0,0.0,0.0,0.0,0.0,8.989725381412427,0.25302415247508825,8.736701228937338,0.0,0.0,False
2025-09-03 01:00:00,111339.98,111404.77,110901.06,111176.94,454.81663,50521149.9822994,90162,133.41826,14820369.2531197,0.0,0.0,0.0,0.0,-0.0014643437155278383,0.0,0.0,0.0,0.0,0.0,0.0,10.353345571726095,0.34611467246818506,10.00723089925791,0.0,0.0,True
