open_time,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,sma_7d,sma_30d,sma_50d,sma_100d,return,volatility_20,volatility_50,volatility_100,volatility_14d,rsi_14,rsi_14d,MACD,Signal,MACD_Hist,volume_rel20,volume_rel20d,will_up
2025-09-03 03:00:00,4338.3,4343.46,4320.54,4335.02,10485.1331,45418060.598121,111540,4619.8601,20013255.930242,0.0,0.0,0.0,0.0,-0.0007560565198349023,0.0,0.0,0.0,0.0,0.0,0.0,-0.043584951287812146,-0.01513556246852474,-0.028449388819287408,0.0,0.0,True
2025-09-03 04:00:00,4335.02,4342.59,4313.0,4339.9,10824.1799,46862867.598404,97326,5522.9653,23911905.598984,0.0,0.0,0.0,0.0,0.0011257156829724835,0.0,0.0,0.0,0.0,0.0,0.0,0.03331062090637715,-0.014689053865991083,0.04799967477236824,0.0,0.0,False
2025-09-03 05:00:00,4339.9,4340.75,4313.59,4315.01,8302.2254,35906742.510256,94215,2764.694,11955915.354106,0.0,0.0,0.0,0.0,-0.005735155187907459,0.0,0.0,0.0,0.0,0.0,0.0,0.016827808235575503,-0.014398575874271576,0.03122638410984708,0.0,0.0,False
2025-09-03 06:00:00,4315.01,4320.93,4291.19,4307.92,13841.1706,59606098.402177,105622,5856.0935,25223587.021981,0.0,0.0,0.0,0.0,-0.0016431016382348895,0.0,0.0,0.0,0.0,46.9388847265333,0.0,-0.025866673146083485,-0.014504272623320534,-0.011362400522762951,0.0,0.0,True
2025-09-03 07:00:00,4307.92,4317.15,4285.71,4310.21,12229.1238,52639443.259458,123250,5773.694,24864493.136762,0.0,0.0,0.0,0.0,0.0005315790451076996,0.0,0.0,0.0,0.0,47.58128469468683,0.0,-0.059609690440083796,-0.014919990759880566,-0.044689699680203226,0.0,0.0,True
2025-09-03 08:00:00,4310.21,4333.24,4307.93,4318.2,11461.577,49533561.34941,103130,4718.4245,20393372.696962,0.0,0.0,0.0,0.0,0.0018537379849241642,0.0,0.0,0.0,0.0,56.151509942123816,0.0,-0.06328452391517203,-0.015365746825827952,-0.047918777089344076,0.0,0.0,True
2025-09-03 09:00:00,4318.2,4353.0,4300.01,4351.68,12366.058,53550810.741914,121021,5771.1462,24996141.146619,0.0,0.0,0.0,0.0,0.007753230512713705,0.0,0.0,0.0,0.0,70.80842354715386,0.0,0.0576386552556869,-0.014692895193740257,0.07233155044942716,0.0,0.0,True
2025-09-03 10:00:00,4351.68,4377.37,4344.72,4371.72,23158.488,101033212.369707,165339,10912.0175,47614455.698299,0.0,0.0,0.0,0.0,0.004605118023384147,0.0,0.0,0.0,0.0,67.54491017964102,0.0,0.25189656420752726,-0.012235849484972815,0.26413241369250007,0.0,0.0,False
2025-09-03 11:00:00,4371.72,4385.88,4366.34,4371.51,23262.0682,101809758.060274,144574,11261.1641,49296069.781991,0.0,0.0,0.0,0.0,-4.803601328540186e-05,0.0,0.0,0.0,0.0,64.11896597203938,0.0,0.44340593883498514,-0.008036385998152928,0.45144232483313806,0.0,0.0,False
2025-09-03 12:00:00,4371.51,4379.67,4339.99,4353.96,23733.2723,103459430.816032,165233,10481.7081,45671405.138011,0.0,0.0,0.0,0.0,-0.004014631100008992,0.0,0.0,0.0,0.0,57.33934076357613,0.0,0.5676782935424853,-0.0027302599194373688,0.5704085534619227,1.5132160343161554,0.0,True
2025-09-03 13:00:00,4353.96,4440.0,4350.9,4419.29,50306.6545,221641003.568255,384952,25908.6884,114164642.908278,0.0,0.0,0.0,0.0,0.015004731325046539,0.0052419298523948485,0.0,0.0,0.0,70.05749859495926,0.0,0.9337378676927983,0.005900782731366646,0.9278370849614317,2.880816725849426,0.0,True
2025-09-03 14:00:00,4419.29,4481.22,4415.38,4467.11,50235.0331,223632561.708537,435902,27867.3992,124037971.823987,0.0,0.0,0.0,0.0,0.010820742698487651,0.005436965991952144,0.0,0.0,0.0,79.83186884248171,0.0,1.4739904515890885,0.01943156308950233,1.4545588884995861,2.6767265449041107,0.0,True
2025-09-03 15:00:00,4467.11,4486.98,4452.7,4480.03,39085.963,174729562.979838,194561,20762.0336,92855612.524127,0.0,0.0,0.0,0.0,0.0028922502468038402,0.005171061753790983,0.0,0.0,0.0,79.68738027737345,0.0,2.056822541783731,0.03820936012815882,2.018613181655572,1.980924666699062,0.0,False
2025-09-03 16:00:00,4480.03,4484.74,4455.42,4467.4,55046.9361,245821522.899576,143013,41763.6374,186502496.357498,0.0,0.0,0.0,0.0,-0.0028191775501503757,0.005042450624107594,0.0,0.0,0.0,74.78878648233488,0.0,2.5867346429249665,0.06169807241200037,2.5250365705129663,2.5538668437279215,0.0,True
2025-09-03 17:00:00,4467.4,4490.64,4465.87,4472.23,28623.4628,128111403.0548,133557,18872.1281,84460390.596491,0.0,0.0,0.0,0.0,0.001081165778752835,0.0050255842904125434,0.0,0.0,0.0,76.19011261691156,0.0,3.129207870096252,0.08997005211415937,3.0392378179820927,1.2776475521772783,0.0,False
2025-09-03 18:00:00,4472.23,4479.47,4457.92,4469.09,14424.2183,64448125.558136,111086,7722.6564,34507535.683478,0.0,0.0,0.0,0.0,-0.0007021105801802152,0.005042010152589483,0.0,0.0,0.0,74.82418046962087,0.0,3.6544516550638946,0.1228224171183044,3.53162923794559,0.64332303635037,0.0,True
2025-09-03 19:00:00,4469.09,4477.99,4458.9,4475.32,14011.8728,62610001.232016,88100,7471.1107,33388313.233466,0.0,0.0,0.0,0.0,0.0013940198116393354,0.005015218817957448,0.0,0.0,0.0,83.18360587870006,0.0,4.197488644348596,0.16037694455821494,4.037111699790381,0.6215299443253665,0.0,False
2025-09-03 20:00:00,4475.32,4479.42,4463.32,4464.5,7113.9618,31813879.764453,64603,3008.4018,13457639.067582,0.0,0.0,0.0,0.0,-0.0024177042088610046,0.004947136105950791,0.0,0.0,0.0,81.91862361382923,0.0,4.694694052052,0.202167885641107,4.492526166410893,0.32120133150559554,0.0,False
2025-09-03 21:00:00,4464.5,4472.92,4436.6,4460.75,9447.6113,42115739.467525,62239,3926.873,17507122.677161,0.0,0.0,0.0,0.0,-0.0008399596819352873,0.004963856890104193,0.0,0.0,0.0,80.50579557428885,0.0,5.172823022717239,0.24798037538374418,4.924842647333495,0.4316384920749063,0.0,True
2025-09-03 22:00:00,4460.75,4480.79,4459.0,4469.63,9255.9075,41358996.922466,88616,5038.3752,22519468.12706,0.0,0.0,0.0,0.0,0.001990696631732458,0.004952508913920799,0.0,0.0,0.0,80.57585914469183,0.0,5.679046451322392,0.29803628391774095,5.381010167404652,0.4333138718172218,0.0,False
2025-09-03 23:00:00,4469.63,4472.0,4444.24,4450.46,10390.9318,46300868.961749,66105,4115.7608,18339520.978206,0.0,0.0,0.0,0.0,-0.004288945617422435,0.005098218492499612,0.0,0.0,0.0,71.16835247728447,0.0,6.108711774907533,0.3515908967379234,5.7571208781696095,0.4865571444272644,0.0,True
2025-09-04 00:00:00,4450.46,4482.05,4446.0,4467.72,20240.1732,90458287.969852,135804,13216.2487,59078467.93998,0.0,0.0,0.0,0.0,0.00387825078755899,0.005129549072859109,0.0,0.0,0.0,70.82068187733157,0.0,6.598117309440568,0.4091625687443994,6.188954740696168,0.9273068110667104,0.0,True
2025-09-04 01:00:00,4467.72,4478.58,4449.53,4468.18,12716.0347,56745718.003625,146087,6691.2939,29863018.302212,0.0,0.0,0.0,0.0,0.00010296079432015048,0.004857137245014267,0.0,0.0,0.0,70.94328177130735,0.0,7.084145968324265,0.47068315307232444,6.61346281525194,0.5767556293892266,0.0,False
2025-09-04 02:00:00,4468.18,4470.91,4419.13,4421.06,21760.263,96534814.357351,170884,8173.0769,36274168.4048,0.0,0.0,0.0,0.0,-0.010545680791731682,0.0055444221182005225,0.0,0.0,0.0,62.88600399446933,0.0,7.389803732493419,0.5344538496568507,6.855349882836569,0.9695583063342825,0.0,False
2025-09-04 03:00:00,4421.06,4429.32,4388.9,4398.03,46983.9895,207088837.737798,206206,16362.8195,72117257.419297,0.0,0.0,0.0,0.0,-0.005209157984736867,0.005732345443916184,0.0,0.0,0.0,45.12519490048605,0.0,7.60653006980192,0.5996342756489712,7.006895794152949,1.942994688819895,0.0,False
2025-09-04 04:00:00,4398.03,4414.9,4387.87,4392.0,16333.4304,71903379.143254,126794,8526.338,37536454.719527,0.0,0.0,0.0,0.0,-0.0013710684101745363,0.005753111419517636,0.0,0.0,0.0,28.694616213763013,0.0,7.798465293147274,0.6659829486213058,7.132482344525968,0.6687227472095505,0.0,False
2025-09-04 05:00:00,4392.0,4391.99,4362.22,4375.29,20330.2448,88921390.287127,181926,10938.2994,47835985.356755,0.0,0.0,0.0,0.0,-0.003804644808743207,0.005603136688102358,0.0,0.0,0.0,20.91525047206484,0.0,7.926121464819516,0.7328966676646074,7.193224797154909,0.8190075182113611,0.0,False
2025-09-04 06:00:00,4375.29,4382.76,4355.29,4365.01,22965.4273,100249689.938672,134139,12518.2178,54641114.354643,0.0,0.0,0.0,0.0,-0.0023495585435479027,0.005536353114757985,0.0,0.0,0.0,21.19182938495304,0.0,8.014067134939069,0.8000042295749712,7.214062905364098,0.9255262259828488,0.0,True
2025-09-04 07:00:00,4365.01,4383.18,4363.02,4371.04,8978.0942,39251909.451641,98385,4536.2153,19833926.718822,0.0,0.0,0.0,0.0,0.001381440134157641,0.005545766056973002,0.0,0.0,0.0,21.720418087306413,0.0,8.123381335600243,0.8675007927641443,7.255880542836099,0.3725477958412294,0.0,False
2025-09-04 08:00:00,4371.04,4392.02,4365.4,4369.82,20482.394,89751848.789428,104214,9300.7502,40754113.922825,0.0,0.0,0.0,0.0,-0.0002791097770782347,0.005465438029310303,0.0,0.0,0.0,21.956042714277487,0.0,8.22687285043503,0.9353291066597286,7.291543743775301,0.8556924606589584,0.0,True
2025-09-04 09:00:00,4369.82,4395.71,4369.82,4395.71,8137.7212,35681880.813425,81046,4304.3556,18871690.031091,0.0,0.0,0.0,0.0,0.005924729165045717,0.004454128516394023,0.0,0.0,0.0,29.758454106280325,0.0,8.425458643390812,1.004362558611167,7.421096084779645,0.37280798858446834,0.0,True
2025-09-04 10:00:00,4395.71,4433.85,4393.0,4408.17,20536.2997,90663234.038575,137248,9382.0812,41416471.821562,0.0,0.0,0.0,0.0,0.0028345818991699634,0.0037033544711919087,0.0,0.0,0.0,35.796056281204386,0.0,8.668208852563112,1.074997086666024,7.593211765897088,1.0094897747264078,0.0,False
2025-09-04 11:00:00,4408.17,4432.93,4392.8,4407.03,17194.9688,75913667.072349,154242,8032.1675,35469617.726328,0.0,0.0,0.0,0.0,-0.0002586107160115203,0.0036102542566580306,0.0,0.0,0.0,36.27350776778416,0.0,8.904074470914566,1.1471544819125543,7.756919989002011,0.8933055913899575,0.0,True
2025-09-04 12:00:00,4407.03,4428.39,4383.33,4416.62,23755.9045,104670058.081311,245323,10885.9898,47999875.316723,0.0,0.0,0.0,0.0,0.0021760686902516646,0.0036369873522199303,0.0,0.0,0.0,36.50389531035187,0.0,9.173039852943475,1.2211257756547749,7.9519140772887,1.3433447713112527,0.0,False
2025-09-04 13:00:00,4416.62,4418.88,4366.66,4377.56,26890.3798,118066769.564082,300496,11755.2215,51634383.873389,0.0,0.0,0.0,0.0,-0.008843867029538321,0.004053768286276268,0.0,0.0,0.0,33.14684668022947,0.0,9.293766591284111,1.295527995153663,7.998238596130449,1.5280802895665906,0.0,False
2025-09-04 14:00:00,4377.56,4382.55,4328.22,4341.68,40306.0117,175254902.930563,352592,19852.1274,86289969.673986,0.0,0.0,0.0,0.0,-0.00819634682334458,0.0043540553065158395,0.0,0.0,0.0,23.171562366964736,0.0,9.279579886650936,1.3691137268725317,7.910466159778404,2.133543586777922,0.0,False
2025-09-04 15:00:00,4341.68,4346.49,4293.06,4305.33,38666.1677,166742587.848004,281848,15174.7092,65445438.776379,0.0,0.0,0.0,0.0,-0.008372335132943998,0.0045626108707136565,0.0,0.0,0.0,19.93057350714578,0.0,9.130093850418234,1.4406434975964553,7.689450352821779,1.9213674852433078,0.0,False
2025-09-04 16:00:00,4305.33,4319.81,4285.0,4296.3,20871.3572,89746847.889381,217103,10188.754,43818608.188085,0.0,0.0,0.0,0.0,-0.0020974001992878355,0.004561350214808807,0.0,0.0,0.0,23.192952299097584,0.0,8.94831982611413,1.5098386711311804,7.4384811549829495,1.0028440858147574,0.0,True
2025-09-04 17:00:00,4296.3,4323.79,4295.69,4305.83,9085.8572,39181940.190356,140446,4981.4515,21482896.102132,0.0,0.0,0.0,0.0,0.0022181877429414687,0.004649459137987862,0.0,0.0,0.0,28.96897810218981,0.0,8.803638798576685,1.577062635439434,7.226576163137251,0.4369444627131341,0.0,False
2025-09-04 18:00:00,4305.83,4318.28,4271.0,4274.03,20299.7566,87132949.420572,215741,9003.9364,38649023.454144,0.0,0.0,0.0,0.0,-0.007385335696021511,0.0047239461372501216,0.0,0.0,0.0,25.92154141323425,0.0,8.541914635477951,1.6412548197715862,6.900659815706366,0.9509743975361665,0.0,True
2025-09-04 19:00:00,4274.03,4287.61,4265.33,4275.92,12929.7676,55278668.001382,189027,6883.127,29430121.868179,0.0,0.0,0.0,0.0,0.0004422055998671848,0.004733563815092777,0.004985123423886798,0.0,0.0,28.411905279165836,0.0,8.289675854883171,1.7025305896804488,6.5871452652027225,0.6021347671074598,0.0,True
2025-09-04 20:00:00,4275.92,4310.06,4272.3,4306.04,12382.9606,53206993.738546,140320,7506.8881,32241340.981853,0.0,0.0,0.0,0.0,0.007044098112219066,0.004986238901452917,0.005033643765156651,0.0,0.0,38.20552822112883,0.0,8.151859578551012,1.761971409854371,6.389888168696641,0.5874171778072378,0.0,True
2025-09-04 21:00:00,4306.04,4326.2,4302.82,4319.27,6271.3719,27058291.499661,69226,3712.248,16017926.925498,0.0,0.0,0.0,0.0,0.0030724284957874826,0.005089939805571005,0.004993278543348348,0.0,0.0,39.935456277460396,0.0,8.064475575988581,1.820059005855608,6.244416570132973,0.3021165880107779,0.0,True
2025-09-04 22:00:00,4319.27,4353.33,4316.42,4341.68,10833.7144,46905606.048264,114515,6113.1209,26471702.939682,0.0,0.0,0.0,0.0,0.005188376739587941,0.004858356980797113,0.004882336839850287,0.0,0.0,44.94575759752868,0.0,8.061169915396931,1.8775807653905514,6.18358915000638,0.5360096205289494,0.0,False
2025-09-04 23:00:00,4341.68,4349.96,4295.93,4297.55,12843.4196,55510092.491573,144025,5139.4101,22217665.137602,0.0,0.0,0.0,0.0,-0.010164268209541083,0.005204026839024957,0.005067841182433394,0.0,0.0,33.45357696716344,0.0,7.893537195123827,1.9330273684295678,5.960509826694259,0.6940602251859437,0.0,True
2025-09-05 00:00:00,4297.55,4314.23,4291.02,4301.31,14033.3009,60353392.747961,161018,6720.4505,28906402.269762,0.0,0.0,0.0,0.0,0.0008749171039312831,0.005223022756110703,0.0050697329555880076,0.0,0.0,31.44276187829965,0.0,7.741411231574602,1.9865608602557894,5.754850371318813,0.7631042473563305,0.0,True
2025-09-05 01:00:00,4301.31,4333.0,4298.32,4326.19,9475.9207,40914894.76571,115595,5521.3959,23839898.825973,0.0,0.0,0.0,0.0,0.005784284322682964,0.005392257988626561,0.005137200006570572,0.0,0.0,37.03073862542511,0.0,7.683213971762598,2.039064575569216,5.644149396193382,0.5309519571205887,0.0,False
2025-09-05 02:00:00,4326.19,4335.69,4299.18,4324.4,13253.8291,57241436.411172,159362,6522.8166,28177837.658907,0.0,0.0,0.0,0.0,-0.00041375898885620543,0.0053756092932083135,0.0051088800672922305,0.0,0.0,34.825248469689924,0.0,7.618774713034327,2.090490475453687,5.52828423758064,0.7634052204850675,0.0,True
2025-09-05 03:00:00,4324.4,4332.33,4297.79,4328.88,9053.6714,39063972.867202,110612,4475.0999,19309482.746681,0.0,0.0,0.0,0.0,0.0010359818703173929,0.0053699550322889485,0.00508798411346912,0.0,0.0,40.96108140225784,0.0,7.571484919271825,2.141006553276896,5.430478365994929,0.5213675170706967,0.0,True
2025-09-05 04:00:00,4328.88,4335.23,4316.57,4330.53,7408.7426,32049530.115743,76778,3669.3289,15871902.080569,0.0,0.0,0.0,0.0,0.0003811609469424049,0.005373223886496158,0.0050694575045465125,0.0,0.0,47.62816422037853,0.0,7.530643682707705,2.1906806282025255,5.33996305450518,0.44333050310019717,0.0,True
2025-09-05 05:00:00,4330.53,4342.48,4327.33,4338.14,7935.4489,34396126.578312,84457,4357.9169,18889906.289641,0.0,0.0,0.0,0.0,0.0017572906780465303,0.005191226859482942,0.005074501359083518,0.0,0.0,57.95162619359225,0.0,7.5183604632557035,2.2397836681569325,5.278576795098771,0.4751355386589453,0.0,False
2025-09-05 06:00:00,4338.14,4341.71,4322.61,4332.66,7402.7845,32067382.070783,67543,3380.3783,14645835.237325,0.0,0.0,0.0,0.0,-0.0012632141885694503,0.005127089238118709,0.005075191709620277,0.0,0.0,58.96626553560847,0.0,7.4856469110718535,2.288132638137715,5.197514272934138,0.461383116326798,0.0,True
2025-09-05 07:00:00,4332.66,4428.67,4332.16,4417.29,50113.8128,219919204.534274,249877,27440.1731,120374282.703575,0.0,0.0,0.0,0.0,0.01953303513315152,0.006863429434892087,0.005712587051710068,0.0,0.0,70.05686316850202,0.0,7.7679566775404965,2.3386379288234553,5.429318748717041,2.832775828401883,0.0,False
2025-09-05 08:00:00,4417.29,4420.97,4386.6,4406.33,27612.7445,121481229.439836,152479,12196.8001,53645870.985491,0.0,0.0,0.0,0.0,-0.0024811592628058987,0.006869665399329897,0.005720181658348123,0.0,0.0,75.73729670842727,0.0,8.006467828973655,2.39087599241931,5.615591836554344,1.5440302948312923,0.0,False
2025-09-05 09:00:00,4406.33,4409.3,4373.2,4397.4,17309.1034,75995990.719526,147059,7668.8046,33677634.30256,0.0,0.0,0.0,0.0,-0.002026629871117347,0.006575507981050585,0.005731030426355941,0.0,0.0,73.00234795122302,0.0,8.209169816605936,2.444500820291998,5.764668996313938,0.9945195877306966,0.0,True
2025-09-05 10:00:00,4397.4,4423.0,4395.49,4409.99,17191.0005,75800747.434222,129040,9395.3661,41422319.936451,0.0,0.0,0.0,0.0,0.002863055441852058,0.006286812851279412,0.005737968888914419,0.0,0.0,71.08262686082813,0.0,8.456483097776072,2.4999107951996855,5.956572302576387,1.0579899790307419,0.0,True
2025-09-05 11:00:00,4409.99,4426.31,4406.8,4417.39,19441.158,85878306.702145,120748,12112.2241,53509611.246925,0.0,0.0,0.0,0.0,0.0016780083401550794,0.005905190056399023,0.005643422930148488,0.0,0.0,70.38221852928942,0.0,8.728642743751152,2.557318462928271,6.171324280822882,1.2717040491415994,0.0,True
2025-09-05 12:00:00,4417.39,4490.0,4406.46,4471.12,92125.6383,409819218.08322895,529670,51413.1565,228708405.656067,0.0,0.0,0.0,0.0,0.012163290993097542,0.0063195422651911755,0.0058578259200244885,0.0,0.0,73.79236820821978,0.0,9.197758659537612,2.6185206767219054,6.579237982815707,4.887249867095909,0.0,False
2025-09-05 13:00:00,4471.12,4479.95,4434.61,4442.8,45839.3662,204394194.229397,415096,22685.2007,101164662.308532,0.0,0.0,0.0,0.0,-0.006333983431444423,0.0065886848942883,0.005936025826930261,0.0,0.0,78.34588813863617,0.0,9.556571469635855,2.682465845320191,6.874105624315664,2.215759947077698,0.0,False
2025-09-05 14:00:00,4442.8,4442.79,4263.37,4273.62,131789.3852,570693018.092937,803312,56789.8642,246113744.110506,0.0,0.0,0.0,0.0,-0.03807958944809586,0.010931998627098484,0.008031228453562174,0.0,0.0,46.71631525270967,0.0,9.282129409967638,2.743292237621089,6.538837172346549,5.018185722020296,0.0,True
2025-09-05 15:00:00,4273.62,4304.95,4256.03,4283.39,49230.8563,210919232.015004,363375,23814.1118,102055091.271667,0.0,0.0,0.0,0.0,0.0022861180919222512,0.010943225360645674,0.007731090551208952,0.0,0.0,44.735806356390945,0.0,9.046601641228335,2.8013872551658565,6.245214386062479,1.753397257348099,0.0,True
2025-09-05 16:00:00,4283.39,4303.75,4274.56,4297.81,17892.936,76746800.149772,183044,9200.9084,39463385.682626,0.0,0.0,0.0,0.0,0.003366492427726575,0.010851712111373129,0.007576794495733685,0.0,0.0,46.82810449719682,0.0,8.866900343043199,2.8572906015979056,6.009609741445293,0.6310793437400032,0.0,False
2025-09-05 17:00:00,4297.81,4299.21,4272.35,4289.99,13261.186,56836989.562096,161802,6129.6477,26273511.491838,0.0,0.0,0.0,0.0,-0.0018195313427072923,0.010833007792907325,0.00755992878644442,0.0,0.0,45.39752420175624,0.0,8.659723709585705,2.9107692477544753,5.7489544618312305,0.4620235783121706,0.0,True
2025-09-05 18:00:00,4289.99,4317.16,4284.38,4312.93,13598.3461,58487516.124033,131659,7635.3931,32841355.06694,0.0,0.0,0.0,0.0,0.005347331811962341,0.010837291051680575,0.007604344129863145,0.0,0.0,48.01703546802477,0.0,8.53979375451945,2.9626496579550743,5.577144096564377,0.47149957881211596,0.0,True
2025-09-05 19:00:00,4312.93,4331.9,4306.2,4331.54,14914.4522,64472036.501788,126486,8355.3026,36115384.673946,0.0,0.0,0.0,0.0,0.0043149320763378185,0.010623445590078513,0.007633280767855651,0.0,0.0,49.2743744227978,0.0,8.490122695304308,3.01359410991221,5.4765285853920975,0.5152832122421908,0.0,True
2025-09-05 20:00:00,4331.54,4343.03,4321.76,4338.66,11723.4265,50781581.648269,109049,6286.5755,27235072.429123,0.0,0.0,0.0,0.0,0.001643757185666006,0.010626460844700666,0.007639910786980156,0.0,0.0,50.65728933876693,0.0,8.467254567694908,3.063858261596843,5.403396306098065,0.40665830854392543,0.0,False
2025-09-05 21:00:00,4338.66,4339.03,4286.71,4296.91,21261.6984,91623917.025265,207930,10382.097,44739008.326968,0.0,0.0,0.0,0.0,-0.009622786759045376,0.010779572759395417,0.007740510680715125,0.0,0.0,35.445180635488754,0.0,8.289102522835492,3.1120171948801487,5.177085327955343,0.7227450312155355,0.0,True
2025-09-05 22:00:00,4296.91,4319.59,4295.47,4313.0,7790.2451,33550223.21734,87869,4372.4295,18831228.196839,0.0,0.0,0.0,0.0,0.003744551317109268,0.010816966020448848,0.007762987014890043,0.0,0.0,38.85399001600312,0.0,8.172427421475732,3.1586569204708916,5.01377050100484,0.267294510898764,0.0,False
2025-09-05 23:00:00,4313.0,4318.75,4304.16,4307.45,4510.8218,19443762.913942,57658,1902.7932,8202034.621344,0.0,0.0,0.0,0.0,-0.0012868073266868452,0.010816872763692035,0.007763455174834439,0.0,0.0,39.17021840159895,0.0,8.036101251189393,3.2036103244406475,4.832490926748745,0.15598849160800451,0.0,True
2025-09-06 00:00:00,4307.45,4329.3,4302.77,4322.97,7779.0619,33578292.601286,89718,4228.111,18250509.156005,0.0,0.0,0.0,0.0,0.0036030598149718873,0.010849795560256314,0.007778064517544695,0.0,0.0,39.596384677920824,0.0,7.9587146215508255,3.2474361704969628,4.711278451053863,0.26883519567822,0.0,False
2025-09-06 01:00:00,4322.97,4325.33,4312.63,4318.18,3833.0399,16556257.938074,59370,1717.3747,7417813.828274,0.0,0.0,0.0,0.0,-0.0011080345225620292,0.010843860244208877,0.007760574489058745,0.0,0.0,38.0645316522702,0.0,7.864112425705571,3.289986182065706,4.574126243639865,0.1334110474818313,0.0,True
2025-09-06 02:00:00,4318.18,4323.36,4304.5,4323.1,4801.8979,20720625.442045,56723,2219.8834,9578631.890139,0.0,0.0,0.0,0.0,0.00113936890078703,0.010844465649701,0.007738144858268569,0.0,0.0,29.822791712104873,0.0,7.788595837919274,3.331448022211822,4.457147815707453,0.16789260564841926,0.0,False
2025-09-06 03:00:00,4323.1,4325.0,4316.65,4320.42,3969.2612,17151259.95452,52286,2121.796,9169070.736815,0.0,0.0,0.0,0.0,-0.0006199255164118789,0.009816250040298034,0.00773742613152351,0.0,0.0,32.064134130613326,0.0,7.703698643200369,3.3717452629582607,4.331953380242108,0.15095817369290834,0.0,False
2025-09-06 04:00:00,4320.42,4320.43,4301.94,4309.24,5178.2328,22313693.634761,47030,1524.4137,6569799.320873,0.0,0.0,0.0,0.0,-0.0025877113799122053,0.009817090011247608,0.007610368259499241,0.0,0.0,59.723738807599744,0.0,7.577893920113638,3.4105116100288173,4.167382310084821,0.20571354460675625,0.0,False
2025-09-06 05:00:00,4309.24,4312.47,4290.71,4295.0,7136.1173,30682725.674801,63178,3098.0057,13320495.451611,0.0,0.0,0.0,0.0,-0.0033045270163647444,0.009827818976333292,0.007590974000219154,0.0,0.0,53.09385492725033,0.0,7.400213079320565,3.4472830521421054,3.9529300271784598,0.2893402959044135,0.0,True
